stringKey,stringContent
SCENE_NAME_CLINKER_VALLEY,. إمشي
SCENE_NAME_CRACKING_VOICE_RIDGE,حاجز الصوت
SCENE_NAME_GRASSLAND,ملعب كرة القدم
NPCARTICLETRIGGER_NAME_1,. باب المنزل
NPCARTICLETRIGGER_NAME_2,عند باب المنزل
NPCARTICLETRIGGER_NAME_3,. باب المنزل
STARTGAMEPANEL_TITLELABEL38GAMETITLE,{NAME_GAME_NAME}
STARTGAMEPANEL_COMMONLABELVERSION,Version %s
STARTGAMEPANEL_COMMONBUTTON31LOADGAME,تحميل اللعبة
STARTGAMEPANEL_STARTGAME,ابدأ اللعبة
STARTGAMEPANEL_CONTINUEGAME,تابع اللعبة
STARTGAMEPANEL_COMMONBUTTON31OPTION,الخيار
STARTGAMEPANEL_COMMONBUTTON31EXITGAME,أخرج من اللعبة
STARTGAMEPANEL_COMMONLABELARCHIVE,وحفظت
STARTGAMEPANEL_ARCHIVE_NEW_GAME,لعبة جديدة
STARTGAMEPANEL_ARCHIVE_CLEAR,حذف
STARTGAMEPANEL_ARCHIVE_CLEAR_DOUBLE_CONFIRMATION,احذف أرشيف %s تأكيد ثانوي
PANEL_BUTTON_OK,تحديد
PANEL_BUTTON_CANCEL,إلغاء
PANEL_BUTTON_CLOSE,إغلاق
PANEL_BUTTON_YES,هو
PANEL_BUTTON_NO,لا
OPTIONPANEL_COMMONLABEL31TITLE,واجهة الخيارات
OPTIONPANEL_COMMONBUTTONLANGUAGE,اختر اللغة (Language)
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO,استبانة الصور:
OPTIONPANEL_COMMONLABELFULLSCREEN,شاشة كاملة:
OPTIONPANEL_COMMONLABELWINDOWSTRETCH,تمدد الصورة:
OPTIONPANEL_COMMONLABELMUSIC,الموسيقى:
OPTIONPANEL_COMMONLABELSOUNDEFFECT,المؤثرات الصوتية:
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_2,1280x720
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_3,1920x1080
OPTIONPANEL_SCREEN_RESOLUTION,وضوح الشاشة
OPTIONPANEL_COMMONLABELLANGUAGE,اللغة:
OPTIONPANEL_COMMONBUTTONDEFAULT,افتراضي
OPTIONPANEL_COMMONBUTTONRETURNTOHUBSCENE,العودة إلى القاعة
OPTIONPANEL_COMMONBUTTONEXITGAME,أخرج من اللعبة
OPTIONPANEL_COMMONBUTTONRETURNTOGAME,العودة إلى اللعبة
OPTIONPANEL_GENERAL,جنرال
OPTIONPANEL_KEYBOARD,الزر
OPTIONPANEL_KEYBOARD_MOVE,تحرك:
OPTIONPANEL_KEYBOARD_MOVE_CONTENT,ADSW (or ←→↓↑)
OPTIONPANEL_KEYBOARD_INTERACTION_TALK,{DOWNPANEL_INTERACTION}:
OPTIONPANEL_KEYBOARD_INTERACTION_TALK_CONTENT,E
OPTIONPANEL_KEYBOARD_WAVE,التلويح:
OPTIONPANEL_KEYBOARD_WAVE_CONTENT,Enter(or Space)
OPTIONPANEL_KEYBOARD_BAG,حقيبة الظهر:
OPTIONPANEL_KEYBOARD_BAG_CONTENT,B
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN,واجهة الخيارات:
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN_CONTENT,O
OPTIONPANEL_KEYBOARD_YES,هو: 
OPTIONPANEL_KEYBOARD_YES_CONTENT,Y
OPTIONPANEL_KEYBOARD_NO,لا: 
OPTIONPANEL_KEYBOARD_NO_CONTENT,N
OPTIONPANEL_ABOUT,بشأن
OPTIONPANEL_ABOUT_NAME_OF_THE_GAME,Game Name: {NAME_GAME_NAME}.
OPTIONPANEL_ABOUT_VERSION,الإصدار: %s.
OPTIONPANEL_ABOUT_COPYRIGHT_AND_DEVELOPMENT,الوصف: %s.
OPTIONPANEL_ABOUT_CONTACT,الاتصال: %s.
OPTIONPANEL_ABOUT_CONTACT_COPY,نسخ
OPTIONPANEL_ABOUT_THANKS,شكرا: شكرا لعائلتي، بدون دعمهم، لا توجد هذه اللعبة.
LANGUAGEPANEL_COMMONLABEL31TITLE,اختر اللغة
TIME_YEAR,عام
TIME_MONTH,/
TIME_DAY,/
TIME_HOUR,عندما
TIME_MINUTE,دون
TIME_SECOND,ثانية
BOOTSCENE_STARTING_STRING1,جاري التشغيل
BOOTSCENE_STARTING_STRING2,بدء التشغيل.
BOOTSCENE_STARTING_STRING3,بدء التشغيل …
BOOTSCENE_STARTING_STRING4,تشغيل …
DAYNIGHTPANEL_COMMONLABELDAYSNUMBER,الأيام %s
DAYNIGHTPANEL_FIRSTSTARTNIGHT,سيحل الظلام
CURRENTSCENESHOWNAME_ENTER,أدخل %s.
DOWNPANEL_INTERACTION,التفاعلية
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13BAGUSE,استخدام
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13DISCARD,رمي بعيدا
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD,رمي بعيدا ؟
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_1,الرماد ينطفئ، ثم يحرق.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_2,واضح.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_3,نظيفة
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_4,فارغة.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_5,فارغ فارغ
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_6,فارغ فارغ
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_7,فارغة، فارغة، فارغة.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_8,فارغة، فارغة، فارغة.
IN_CD,إنه يبرد
AVATAR_CAN_NOT_MOVE,لا تتحرك.
AVATAR_HAD_EQUIP,ارتداء بالفعل: %s.
AVATAR_HAD_EQUIP2,بالفعل ارتدائه.
CHESSPANEL1_PLAYCHESS_START,. هيّا، هيّا
CHESSPANEL1_PLAYCHESS_SUCCESS,. لقد نجحت
CHESSPANEL1_PLAYCHESS_FAILURE,. لقد فشلت
CHESSPANEL1_COMMONBUTTONCONTINUE,مواصلة
CHESSPANEL1_MOUSECLICKCONTINUE,(انقر زر الفأرة اليسرى على أي مكان)
CHESSPANEL1_POINTS,%s نقطة المباراة %s
SLOGAN_NEW_DAY_1,بدأ يوم جديد.
SLOGAN_NEW_DAY_2,بدأ يوم المغامرة.
SLOGAN_NEW_DAY_3,يوم جديد
SLOGAN_NEW_DAY_4,مغامرة اليوم.
SLOGAN_NEW_DAY_5,رحلة طويلة
SLOGAN_NEW_DAY_6,إنها رحلة طويلة، إستعدوا للإنطلاق
SLOGAN_NEW_DAY_7,على استعداد للذهاب.
SLOGAN_NEW_DAY_8,لنتحرك
SLOGAN_AVATAR_DEAD_1,والليل يلتهم الناس الذين لا يخافون من الظلام.
SLOGAN_AVATAR_DEAD_2,لقد حل الظلام، تم ابتلاعك من الليل.
NAVIGATIONMANAGER_NOT_VALID_PATH_END_POSITION,وجهة غير صالحة.
NAVIGATIONMANAGER_END_OBSTRUCTIONS_NEARBY,التوقف عن البحث التلقائي، وهناك عقبات في مكان قريب.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,حذاء واحد يعني زوج من الأحذية؟
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,القدم اليسرى والقدم اليمنى هما حذاء؟
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,أين البطاريات؟
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,لا يوجد مفتاح
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,أين المفتاح؟
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,ارتديت بالفعل.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,سوف نجد الطريق تلقائياً
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,لن تضيع هذه المرة.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,إلى أين نحن ذاهبون؟
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,لنرى أين سنذهب
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,انظر أبعد من ذلك.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,رؤية أفضل.
GOODSADDFUNCTION_TELESCOPE_1,مهارات جديدة، المستبصر.
GOODSADDFUNCTION_TELESCOPE_2,لا يمكن أن يكون بعشرة أمتار
GOODSREMOVEFUNCTION_TELESCOPE_1,لا أستطيع النظر أبعد من ذلك
GOODSREMOVEFUNCTION_TELESCOPE_2,هل هذا غير مريح؟
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,متألق
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,غيانغ هوايون.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,شجرة الذرة.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,ارفع رأسك
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,محترف
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,الناس يعتمدون على الشعر والحصان على السرج.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,قد يكون هناك ترقية فكرية.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,الذكاء + 1.
GOODSADDFUNCTION_WIG_1,أشياء جيدة.
GOODSADDFUNCTION_WIG_2,وجدت أخيرا.
GOODSADDFUNCTION_WIG_3,هذا لطيف
GOODSADDFUNCTION_WIG_OTHER_1,شعر مستعار؟
GOODSADDFUNCTION_WIG_OTHER_2,يجب أن ترتدي شعراً مستعراً
GOODSADDFUNCTION_WIG_OTHER_3,شعر مستعار؟
GOODSREMOVEFUNCTION_WIG_1,الذكاء -1.
GOODSREMOVEFUNCTION_WIG_2,برأس بارد
GOODSREMOVEFUNCTION_WIG_3,هذا غير مهني بعد الآن.
GOODSREMOVEFUNCTION_WIG_4,تشعر بتناقص الذكاء.
GOODSREMOVEFUNCTION_WIG_5,الشعر المستعار المحترق هو مثل الشعر المحترق.
GOODSREMOVEFUNCTION_WIG_6,ليس من المؤسف رمي الشعر المستعار بعيدا.
GOODSREMOVEFUNCTION_WIG_7,إنه محترف بدون شعر مستعار.
GOODSREMOVEFUNCTION_WIG_8,لا يمكن المهني الاعتماد على الشعر المستعار.
GOODSADDFUNCTION_FOOT_1,الآن نعرف أين نذهب
GOODSADDFUNCTION_FOOT_2,هل هذا الحذاء رائع؟ الملاحة؟
GOODSADDFUNCTION_FOOT_3,هل يحتاج التوجيه للأحذية إلى طاقة؟
GOODSADDFUNCTION_FOOT_4,هو رمي الأحذية الملاحة؟
GOODSADDFUNCTION_FOOT_5,كيف تسير الأمور مع الأحذية
GOODSREMOVEFUNCTION_FOOT_1,عارية
GOODSREMOVEFUNCTION_FOOT_2,لا يمكن الملاحة.
GOODSREMOVEFUNCTION_FOOT_3,التي تخلصت منها واختفت ببساطة فقدان الملاحة، اذهب بنفسك خطوة بخطوة.
CANNOT_WEAR_IT_LOBBYIST_WIG_1,لا أستطيع ارتداء شعر مستعار
CANNOT_WEAR_IT_LOBBYIST_WIG_2,هذا شعر مستعار
BAG_IS_FULL,حقيبة الظهر ممتلئة ولا يمكن حمل المزيد من الأشياء.
BAG_ADD,الحصول على: %s.
BAG_REMOVE,رمي بعيدا: %s.
BAG_USE,الاستخدام: %s.
TOP_BUTTON,الزر العلوي
BOTTOM_BUTTON,الزر السفلي
CLEAR_BUTTON,إفراغ الزر
AVATAR_DESCRIPTION_1,أنا ثعبان، ثعبان قوي. أنا الأكبر من الإخوة الثلاثة.
AVATAR_DESCRIPTION_2,فكنت اركض كغيوم السماء.
AVATAR_DESCRIPTION_3,لقد بدأت بالفعل تعلم الأدب الكلاسيكي والموسيقى والرسم.
AVATAR_DESCRIPTION_4,محام، لاعب كرة قدم، وشعري المستعار.
AVATAR_DESCRIPTION_8,أنا رجل أعمال، الصفقة العادلة هي عقيدتي.
AVATAR_DESCRIPTION_6,أنا ثعبان، ثعبان قوي، وضعت ثعبان درع. كنت في المرتبة الثانية بين الإخوة الثلاثة.
AVATAR_DESCRIPTION_7,أنا ثعبان، ثعبان قوي، ثعبان يرتدي الدروع والذراع الميكانيكية. كنت في المرتبة الثالثة بين الإخوة الثلاثة.
AVATAR_DESCRIPTION_5,السرعة هي المعنى الأول. طلابي أقوياء لقد كنت أبحث عن مكان بعيد.
AVATAR_DESCRIPTION_9,اذا لزم الامر، فتحدث معي. كلبي يتجول في كثير من الأحيان، هل تراها؟
AVATAR_DESCRIPTION_10,نحن لسنا حشرات، عائم لنا.
AVATAR_DESCRIPTION_11,نحن لسنا حشرات
AVATAR_DESCRIPTION_12,نحن لسنا حشرات مثلنا
AVATAR_DESCRIPTION_13,نحن لسنا حشرات، نفعل ما يحلو لنا
AVATAR_DESCRIPTION_14,نحن لسنا حشرات، السترة الخارجية دافئة.
AVATAR_DESCRIPTION_15,نحن لسنا حشرات، بل هي تجربة.
AVATAR_DESCRIPTION_16,نحن لسنا حشرات، لا ننظر إلى المستقبل، نحن بطبيعتنا.
AVATAR_DESCRIPTION_17,نحن لسنا حشرات، شفقة، هو موقف.
AVATAR_DESCRIPTION_18,فَسَأَعْبُرُ ٱلْمَعْمُورَةَ وَٱلْمَعْمُورَةَ، كَٱلنُّجُومِ ٱلسَّمٰوَاتِ.
AVATAR_DESCRIPTION_19,الأميرة ليست مهنة الشخص، والأميرة لديها أيضا العديد من الأصدقاء الطيبين.
AVATAR_DESCRIPTION_20,ويجب أن تكون هذه العملية سرية ولا يمكن كشفها.
AVATAR_DESCRIPTION_21,نحن لسنا حشرات، نحن واحد من كل واحد منا.
AVATAR_DESCRIPTION_22,نحن لسنا حشرات نحن صغار
AVATAR_DESCRIPTION_23,نحن لسنا حشرات، إصلاح، إنها حياة.
AVATAR_DESCRIPTION_24,نحن لسنا حشرات، إنها حياة، بل موقف.
AVATAR_DESCRIPTION_25,أنا الملك، مرحباً بك
AVATAR_DESCRIPTION_26,أنا الملكة، مرحباً بك
AVATAR_DESCRIPTION_27,أنا أميرة كبيرة والعرش لي.
AVATAR_DESCRIPTION_28,لابد أنك جائع ماذا تريد؟ قل لي.
AVATAR_DESCRIPTION_29,الخدمة هي هدفي. قبعتي جميلة ولن أستخدم شعر مستعار
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,إضافة أعضاء جدد إلى الفريق: %s.
TEAM_MEMBERS_REPEATEDLY,لا يمكن تكرار إضافة أعضاء الفريق: %s.
MAXIMUM_OF_AVATAR,%s في المئة من الناس في الفريق.
TIPS_STRING_AND_FLAG,،
NO_JOURNALRECORDBOOK,. لا يوجد شيء
NO_BAG,. لا يوجد شيء
SCENE_CONTENT_1_HOME,هناك قوة قوية في المنزل.
SCENE_CONTENT_3_HOME,هناك طاولة في المنزل، هناك طاولة على الطاولة 31.
SCENE_CONTENT_4_HOME,كان هناك سرير في المنزل
SCENE_CONTENT_3_HOME_COURTYARD,. في ساحة المنزل
SCENE_CONTENT_CHORD_SQUARE,الأصدقاء الصغار يتجمعون هنا
SCENE_CONTENT_STAVE_AVENUE,الطريق إلى المجهول. يقال أن هناك عدة طرق هنا.
SCENE_CONTENT_HALL_OF_MELODY,هذا هو القصر، هناك العديد من الغرف.
SCENE_CONTENT_CLINKER_VALLEY,في المنفى، حيث يمكن العثور على الشخص الذي يبحث عنه.
SCENE_CONTENT_CRACKING_VOICE_RIDGE,جبال وغابات كثيفة
SCENE_CONTENT_PLAY_CHESS,لنتنافس في مكان ما، حظا سعيدا.
PLANET_47,الكوكب 47
PLAYCHESSSUCCESSFUNCTION_AVATAR_9_STRING,النجاح لم يكن سهلا أبدا.
PLAYCHESSFAILUREFUNCTION_AVATAR_9_STRING,الفشل لن يدوم إلى الأبد.
I_LIKE_LOBBYIST,أنا أحب الناس الذين يتحدثون.
IS_DOG1,هل هذا أنت؟
YOU_ARE_A_TALL_FELLOW,أنت شخص طويل!
WINS_AND_LOSSES_ARE_COMMON_1,الفوز أو الخسارة أمر طبيعي.
WINS_AND_LOSSES_ARE_COMMON_2,السرعة هي المعنى الأول.
WINS_AND_LOSSES_ARE_COMMON_3,طلابي أقوياء
WINS_AND_LOSSES_ARE_COMMON_4,لقد كنت أبحث عن مكان بعيد.
I_DONOT_HAVE_MY_BEST_FRIEND_HERE,سأذهب مع أفضل أصدقائي
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_1,افتحه
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_2,افتحها
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_1,المعرفة هي القوة.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_2,السجل هو الحياة.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_1,لعزل العالم.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_2,حافظ على الهدوء.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_1,في كل مكان.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_2,لم يكن هناك جهد
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_1,رسالة من المدرسة
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_2,رسالة من صديق
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_1,الصمت.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_2,الصمت.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_3,التكرار هو وصفة النصر.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_4,هناك سر لفعل الأشياء.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_5,المزيد من التسرع، قليل من التهور.
PLAYCHESSFAILUREFUNCTION_NPCARTICLE_ODETOJOY,أنا حارس الملك المخلص
PLAYCHESSSTARTWORDSKEY_AVATAR_1_1,النصر
PLAYCHESSSTARTWORDSKEY_AVATAR_1_2,يَرْبحُ.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_1,الحظ هو لمسه.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_2,حظا سعيدا هو أيضا لمسه.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_1,أنا بالفعل على فرصة للفوز.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_2,هذه أيضا فرصة للتعلم.
PLAYCHESSSTARTWORDSKEY_AVATAR_4_1,الكلام الجيد لا يعني الحظ الجيد
PLAYCHESSSTARTWORDSKEY_AVATAR_4_2,التعبير يجب أن يكون
PLAYCHESSSTARTWORDSKEY_AVATAR_5_1,بعيد
PLAYCHESSSTARTWORDSKEY_AVATAR_5_2,رائع
PLAYCHESSSTARTWORDSKEY_AVATAR_6_1,تأتي وتذهب.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_2,. مثل
PLAYCHESSSTARTWORDSKEY_AVATAR_7_1,ذراع الحديد.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_2,قوة قوية.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_1,المساومة هي عمل رجل الأعمال.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_2,كل شيء له ثمن.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_1,دافئ الشمس يحيط بك.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_2,الشمس تشرق عليك.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_1,قدرتي على التحمل جيدة.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_2,مزاجي جيد.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_1,لدي الكثير من الأصدقاء.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_2,اعتدت أنا وأصدقائي على الاجتماع.
PLAYCHESSSTARTWORDSKEY_AVATAR_12_1,كيف تجرؤ على تحدي لي؟
PLAYCHESSSTARTWORDSKEY_AVATAR_12_2,أنت تلعب بالنار.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_1,الطفو هو الحب.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_2,لآلاف السنين
PLAYCHESSSTARTWORDSKEY_AVATAR_14_1,لدي الكثير من الإخوة.
PLAYCHESSSTARTWORDSKEY_AVATAR_14_2,لدي العديد من الأخوات.
PLAYCHESSSTARTWORDSKEY_AVATAR_15_1,مثالي وواقعي، أيهما تختار؟
PLAYCHESSSTARTWORDSKEY_AVATAR_15_2,السمك المالح ليس لديه مثالية.
PLAYCHESSSTARTWORDSKEY_AVATAR_16_1,أنا بخير، أنا سو.
PLAYCHESSSTARTWORDSKEY_AVATAR_16_2,السماء والقلب والصدر.
PLAYCHESSSTARTWORDSKEY_AVATAR_17_1,الرياح قوية هنا.
PLAYCHESSSTARTWORDSKEY_AVATAR_17_2,الرياح تهب بقوة
PLAYCHESSSTARTWORDSKEY_AVATAR_18_1,يأتي الزهري.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_2,المعاناة هي الحياة.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_1,المستقبل لديه ترتيبات مستقبلية.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_2,هناك ترتيبات اليوم اليوم.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_1,بجدية، هو موقف.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_2,موقفي جاد ومعتز.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_1,هناك شيء في العالم
PLAYCHESSSTARTWORDSKEY_AVATAR_21_2,أنت وأنا فريدة من نوعها.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_1,عندما كنت صغيرا كنت اقوى
PLAYCHESSSTARTWORDSKEY_AVATAR_22_2,لدي الكثير من القوة الآن
PLAYCHESSSTARTWORDSKEY_AVATAR_23_1,صقل نفسك.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_2,انظر إلى نفسك.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_1,إصلاح نفسه.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_2,تم اصلاحها بنفسك
PLAYCHESSSTARTWORDSKEY_AVATAR_25_1,التاج مصنوع من الذهب.
PLAYCHESSSTARTWORDSKEY_AVATAR_25_2,التاج يلمع.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_1,ولا بد من مسح المزيد من التاج اللامع.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_2,التاج مصنوع من الذهب، وهذا يمثل نوعية.
PLAYCHESSSTARTWORDSKEY_AVATAR_27_1,كل شيء عن الفوز أو الخسارة.
PLAYCHESSSTARTWORDSKEY_AVATAR_27_2,كل ما أريده
PLAYCHESSSTARTWORDSKEY_AVATAR_28_1,كما ان الغرف النظيفة تحتاج الى عناية مستمرة.
PLAYCHESSSTARTWORDSKEY_AVATAR_28_2,تنظيف الغرف ليس مهمة بسيطة.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_1,ليس من السهل الإصرار على القيام بعمل لفترة طويلة.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_2,ليس من السهل الاعتناء بقصر
